scale,q,q_mod30,candidate,candidate_mod30,status,endpoint_class,tau_candidate,endpoint_family,factor_signature,false_exclusion,unresolved_composite,least_factor,cofactor,first_remainder_family,second_factor,second_remainder,second_remainder_family,third_factor,third_remainder,third_remainder_family,grammar_terminal,terminal_family,grammar_accounted
1000000000000000,999999999955097,17,999999999955099,19,excluded,composite_obstruction,64,multi_prime_family,11*13*23*277*5023*218521,False,False,11,90909090905009,multi_prime_family,13,6993006992693,multi_prime_family,23,304043782291,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999953099,29,999999999953101,1,excluded,composite_obstruction,96,multi_prime_family,7^3*47*53^2*1231*17939,False,False,7,142857142850443,multi_prime_family,7,20408163264349,multi_prime_family,7,2915451894907,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999945161,11,999999999945163,13,excluded,composite_obstruction,48,multi_prime_family,7^2*17^3*23*180604813,False,False,7,142857142849309,multi_prime_family,7,20408163264187,multi_prime_family,17,1200480192011,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999942539,29,999999999942541,1,excluded,composite_obstruction,64,multi_prime_family,13*23*59*101*251*2236051,False,False,13,76923076918657,multi_prime_family,23,3344481605159,multi_prime_family,59,56686128901,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999940919,29,999999999940921,1,excluded,composite_obstruction,128,multi_prime_family,7*19*73*211*271*383*4703,False,False,7,142857142848703,multi_prime_family,19,7518796992037,multi_prime_family,73,102997219069,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999940751,11,999999999940753,13,excluded,composite_obstruction,32,multi_prime_family,7^3*4259*4337*157837,False,False,7,142857142848679,multi_prime_family,7,20408163264097,multi_prime_family,7,2915451894871,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999938987,17,999999999938989,19,excluded,composite_obstruction,48,multi_prime_family,7^2*569*1423*3251*7753,False,False,7,142857142848427,multi_prime_family,7,20408163264061,multi_prime_family,569,35866719269,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999937157,17,999999999937159,19,excluded,composite_obstruction,48,multi_prime_family,13*19^2*23*86869*106649,False,False,13,76923076918243,multi_prime_family,19,4048582995697,multi_prime_family,19,213083315563,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999930461,11,999999999930463,13,excluded,composite_obstruction,32,multi_prime_family,7^3*41*236399*300799,False,False,7,142857142847209,multi_prime_family,7,20408163263887,multi_prime_family,7,2915451894841,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999924521,11,999999999924523,13,excluded,composite_obstruction,72,multi_prime_family,13^2*29^2*599*1019*11527,False,False,13,76923076917271,multi_prime_family,13,5917159762867,multi_prime_family,29,204039991823,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999924209,29,999999999924211,1,excluded,composite_obstruction,48,multi_prime_family,11^2*13*131*353*13747549,False,False,11,90909090902201,multi_prime_family,11,8264462809291,multi_prime_family,13,635727908407,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999913559,29,999999999913561,1,excluded,composite_obstruction,64,multi_prime_family,19*23*29*2161*2833*12889,False,False,19,52631578942819,multi_prime_family,23,2288329519253,multi_prime_family,29,78907914457,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999899591,11,999999999899593,13,excluded,composite_obstruction,32,multi_prime_family,7^3*11*34543*7672787,False,False,7,142857142842799,multi_prime_family,7,20408163263257,multi_prime_family,7,2915451894751,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999895307,17,999999999895309,19,excluded,composite_obstruction,64,multi_prime_family,7*71*83*307*863*91499,False,False,7,142857142842187,multi_prime_family,71,2012072434397,multi_prime_family,83,24241836559,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999892031,11,999999999892033,13,excluded,composite_obstruction,64,multi_prime_family,7*23*37*163*241*4273343,False,False,7,142857142841719,multi_prime_family,23,6211180123553,multi_prime_family,37,167869733069,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999890417,17,999999999890419,19,excluded,composite_obstruction,64,multi_prime_family,11*19*29*1399*2039*57839,False,False,11,90909090899129,multi_prime_family,19,4784688994691,multi_prime_family,29,164989275679,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999889589,29,999999999889591,1,excluded,composite_obstruction,48,multi_prime_family,37^2*193*449*677*12451,False,False,37,27027027024043,multi_prime_family,37,730460189839,multi_prime_family,193,3784767823,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999889031,11,999999999889033,13,excluded,composite_obstruction,32,multi_prime_family,11*13^3*7499*5517901,False,False,11,90909090899003,multi_prime_family,13,6993006992231,multi_prime_family,13,537923614787,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999887909,29,999999999887911,1,excluded,composite_obstruction,48,multi_prime_family,11^2*19*53*15107*543259,False,False,11,90909090898901,multi_prime_family,11,8264462808991,multi_prime_family,19,434971726789,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999883229,29,999999999883231,1,excluded,composite_obstruction,48,multi_prime_family,41^2*163*331*359*30713,False,False,41,24390243899591,multi_prime_family,41,594883997551,multi_prime_family,163,3649595077,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999880727,17,999999999880729,19,excluded,composite_obstruction,48,multi_prime_family,19*101^2*239*397*54377,False,False,19,52631578941091,multi_prime_family,101,521104741991,multi_prime_family,101,5159452891,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999880187,17,999999999880189,19,excluded,composite_obstruction,96,multi_prime_family,7^2*11*17*659*937*176741,False,False,7,142857142840027,multi_prime_family,7,20408163262861,multi_prime_family,11,1855287569351,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999879599,29,999999999879601,1,excluded,composite_obstruction,96,multi_prime_family,7^2*37*73*349*2129*10169,False,False,7,142857142839943,multi_prime_family,7,20408163262849,multi_prime_family,37,551571980077,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999875801,11,999999999875803,13,excluded,composite_obstruction,48,multi_prime_family,17^2*29*857*2447*56897,False,False,17,58823529404459,multi_prime_family,17,3460207612027,multi_prime_family,29,119317503863,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999875189,29,999999999875191,1,excluded,composite_obstruction,48,multi_prime_family,7^2*17*53*53899*420241,False,False,7,142857142839313,multi_prime_family,7,20408163262759,multi_prime_family,17,1200480191927,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999869099,29,999999999869101,1,excluded,composite_obstruction,64,multi_prime_family,7*11*19*89*4177*1838659,False,False,7,142857142838443,multi_prime_family,11,12987012985313,multi_prime_family,19,683526999227,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999864017,17,999999999864019,19,excluded,composite_obstruction,96,multi_prime_family,7^2*11*23*661*5851*20857,False,False,7,142857142837717,multi_prime_family,7,20408163262531,multi_prime_family,11,1855287569321,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999860489,29,999999999860491,1,excluded,composite_obstruction,64,multi_prime_family,7^3*29*127*383*2066833,False,False,7,142857142837213,multi_prime_family,7,20408163262459,multi_prime_family,7,2915451894637,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999858767,17,999999999858769,19,excluded,composite_obstruction,64,multi_prime_family,7*13*17*199*23743*136811,False,False,7,142857142836967,multi_prime_family,13,10989010987459,multi_prime_family,17,646412411027,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999855491,11,999999999855493,13,excluded,composite_obstruction,48,multi_prime_family,7^2*13*1087*2351*614297,False,False,7,142857142836499,multi_prime_family,7,20408163262357,multi_prime_family,13,1569858712489,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999848939,29,999999999848941,1,excluded,composite_obstruction,64,multi_prime_family,7*13*73*151*1993*500209,False,False,7,142857142835563,multi_prime_family,13,10989010987351,multi_prime_family,73,150534397087,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999848309,29,999999999848311,1,excluded,composite_obstruction,64,multi_prime_family,7*11*29*811*5507*100271,False,False,7,142857142835473,multi_prime_family,11,12987012985043,multi_prime_family,29,447828033967,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999848159,29,999999999848161,1,excluded,composite_obstruction,64,multi_prime_family,13*17*31*53*44699*61613,False,False,13,76923076911397,multi_prime_family,17,4524886877141,multi_prime_family,31,145964092811,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999845801,11,999999999845803,13,excluded,composite_obstruction,48,multi_prime_family,11^2*23*61*673*8752697,False,False,11,90909090895073,multi_prime_family,11,8264462808643,multi_prime_family,23,359324469941,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999844589,29,999999999844591,1,excluded,composite_obstruction,48,multi_prime_family,17^2*19*2939*7817*7927,False,False,17,58823529402623,multi_prime_family,17,3460207611919,multi_prime_family,19,182116190101,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999844487,17,999999999844489,19,excluded,composite_obstruction,64,multi_prime_family,7*17*127*269*13451*18287,False,False,7,142857142834927,multi_prime_family,17,8403361343231,multi_prime_family,127,66168199553,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999844361,11,999999999844363,13,excluded,composite_obstruction,64,multi_prime_family,7*19*41*1847*5417*18329,False,False,7,142857142834909,multi_prime_family,19,7518796991311,multi_prime_family,41,183385292471,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999841607,17,999999999841609,19,excluded,composite_obstruction,64,multi_prime_family,13*347*353*587*641*1669,False,False,13,76923076910893,multi_prime_family,347,221680336919,multi_prime_family,353,627989623,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999840719,29,999999999840721,1,excluded,composite_obstruction,36,multi_prime_family,11^2*31^2*2111*4073831,False,False,11,90909090894611,multi_prime_family,11,8264462808601,multi_prime_family,31,266595574471,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999840581,11,999999999840583,13,excluded,composite_obstruction,64,multi_prime_family,7*43*47*67*1277*826171,False,False,7,142857142834369,multi_prime_family,43,3322259135683,multi_prime_family,47,70686364589,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999834389,29,999999999834391,1,excluded,composite_obstruction,64,multi_prime_family,17*29*43*71*89*7465111,False,False,17,58823529402023,multi_prime_family,29,2028397565587,multi_prime_family,43,47172036409,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999833537,17,999999999833539,19,excluded,composite_obstruction,64,multi_prime_family,41*71*151*179*317*40093,False,False,41,24390243898379,multi_prime_family,71,343524561949,multi_prime_family,151,2274997099,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999829829,29,999999999829831,1,excluded,composite_obstruction,48,multi_prime_family,7*11^2*13*107*848768903,False,False,7,142857142832833,multi_prime_family,11,12987012984803,multi_prime_family,11,1180637544073,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999827099,29,999999999827101,1,excluded,composite_obstruction,64,multi_prime_family,7*13*97*271*1627*256939,False,False,7,142857142832443,multi_prime_family,13,10989010987111,multi_prime_family,97,113288773063,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999817097,17,999999999817099,19,excluded,composite_obstruction,64,multi_prime_family,23*31*101*1069*1511*8597,False,False,23,43478260861613,multi_prime_family,31,1402524543923,multi_prime_family,101,13886381623,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999815009,29,999999999815011,1,excluded,composite_obstruction,48,multi_prime_family,13^2*17*181*3457*556271,False,False,13,76923076908847,multi_prime_family,13,5917159762219,multi_prime_family,17,348068221307,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999811889,29,999999999811891,1,excluded,composite_obstruction,48,multi_prime_family,13*31^2*37*41*52765211,False,False,13,76923076908607,multi_prime_family,31,2481389577697,multi_prime_family,31,80044825087,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999810887,17,999999999810889,19,excluded,composite_obstruction,64,multi_prime_family,7*11*23*151*1619*2309711,False,False,7,142857142830127,multi_prime_family,11,12987012984557,multi_prime_family,23,564652738459,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999810377,17,999999999810379,19,excluded,composite_obstruction,64,multi_prime_family,29*79*227*347*2287*2423,False,False,29,34482758614151,multi_prime_family,79,436490615369,multi_prime_family,227,1922866147,multi_prime_family,,multi_prime_family,False
1000000000000000,999999999800807,17,999999999800809,19,excluded,composite_obstruction,64,multi_prime_family,7^3*29*131*20771*36947,False,False,7,142857142828687,multi_prime_family,7,20408163261241,multi_prime_family,7,2915451894463,multi_prime_family,,multi_prime_family,False
